course_id,user_id,role_in_course
38,2128,student
38,2129,student
38,2130,student
38,2131,student
38,2132,student
38,2133,student
38,2134,student
38,2135,student
38,2136,student
38,2137,student
38,2138,student
38,2139,student
38,2140,student
38,2141,student
38,2142,student
38,2143,student
38,2144,student
38,2145,student
39,2146,instructor
39,2147,student
39,2148,student
39,2149,student
39,2150,student
39,2151,student
39,2152,student
39,2153,student
39,2154,student
39,2155,student
39,2156,student
39,2157,student
39,2158,student
39,2159,student
39,2160,student
39,2161,student
39,2162,student
39,2163,student
39,2164,student
39,2165,student
39,2166,student
39,2167,student
39,2168,student
39,2169,student
39,2170,student
39,2171,student
39,2172,student
39,2173,student
39,2174,student
39,2175,student
39,2176,student
39,2177,student
39,2178,student
39,2179,student
39,2180,student
39,2181,student
39,2182,student
39,2183,student
39,2184,student
39,2185,student
39,2186,student
39,2187,student
39,2188,student
39,2189,student
39,2190,student
39,2191,student
39,2192,student
39,2193,student
39,2194,student
39,2195,student
39,2196,student
39,2197,student
39,2198,student
39,2199,student
39,2200,student
39,2201,student
39,2202,student
39,2203,student
39,2204,student
39,2205,student
39,2206,student
39,2207,student
39,2208,student
39,2209,student
39,2210,student
39,2211,student
39,2212,student
40,2213,instructor
40,2214,student
40,2215,student
40,2216,student
40,2217,student
40,2218,student
40,2219,student
40,2220,student
40,2221,student
40,2222,student
40,2223,student
40,2224,student
40,2225,student
40,2226,student
40,2227,student
40,2228,student
40,2229,student
40,2230,student
40,2231,student
40,2232,student
40,2233,student
40,2234,student
40,2235,student
40,2236,student
40,2237,student
40,2238,student
40,2239,student
40,2240,student
40,2241,student
40,2242,student
40,2243,student
40,2244,student
41,2245,instructor
41,2246,student
41,2247,student
41,2248,student
41,2249,student
41,2250,student
41,2251,student
41,2252,student
41,2253,student
41,2254,student
41,2255,student
41,2256,student
41,2257,student
41,2258,student
41,2259,student
41,2260,student
41,2261,student
41,2262,student
41,2263,student
41,2264,student
41,2265,student
41,2266,student
41,2267,student
41,2268,student
41,2269,student
41,2270,student
41,2271,student
41,2272,student
41,2273,student
41,2274,student
41,2275,student
41,2276,student
41,2277,student
41,2278,student
41,2279,student
41,2280,student
41,2281,student
41,2282,student
41,2283,student
41,2284,student
41,2285,student
41,2286,student
41,2287,student
41,2288,student
41,2289,student
41,2290,student
41,2291,student
41,2292,student
41,2293,student
41,2294,student
41,2295,student
41,2296,student
41,2297,student
41,2298,student
41,2299,student
41,2300,student
41,2301,student
41,2302,student
41,2303,student
41,2304,student
41,2305,student
42,2306,instructor
42,2307,student
42,2308,student
42,2309,student
42,2310,student
42,2311,student
42,2312,student
42,2313,student
42,2314,student
42,2315,student
42,2316,student
42,2317,student
42,2318,student
42,2319,student
42,2320,student
42,2321,student
42,2322,student
42,2323,student
42,2324,student
42,2325,student
42,2326,student
42,2327,student
42,2328,student
42,2329,student
42,2330,student
42,2331,student
42,2332,student
42,2333,student
42,2334,student
42,2335,student
42,2336,student
42,2337,student
42,2338,student
42,2339,student
42,2340,student
42,2341,student
42,2342,student
42,2343,student
42,2344,student
42,2345,student
42,2346,student
42,2347,student
42,2348,student
42,2349,student
43,2350,instructor
43,2351,student
43,2352,student
43,2353,student
43,2354,student
43,2355,student
43,2356,student
43,2357,student
43,2358,student
43,2359,student
43,2360,student
43,2361,student
43,2362,student
43,2363,student
43,2364,student
43,2365,student
43,2366,student
43,2367,student
43,2368,student
43,2369,student
43,2370,student
43,2371,student
43,2372,student
43,2373,student
43,2374,student
43,2375,student
43,2376,student
43,2377,student
43,2378,student
43,2379,student
43,2380,student
43,2381,student
43,2382,student
43,2383,student
43,2384,student
43,2385,student
43,2386,student
43,2387,student
43,2388,student
43,2389,student
43,2390,student
43,2391,student
43,2392,student
43,2393,student
43,2394,student
43,2395,student
43,2396,student
43,2397,student
43,2398,student
43,2399,student
43,2400,student
43,2401,student
43,2402,student
43,2403,student
43,2404,student
43,2405,student
43,2406,student
43,2407,student
43,2408,student
43,2409,student
43,2410,student
43,2411,student
43,2412,student
43,2413,student
43,2414,student
43,2415,student
43,2416,student
43,2417,student
43,2418,student
43,2419,student
43,2420,student
43,2421,student
43,2422,student
43,2423,student
43,2424,student
44,2425,instructor
44,2426,student
44,2427,student
44,2428,student
44,2429,student
44,2430,student
44,2431,student
44,2432,student
44,2433,student
44,2434,student
44,2435,student
44,2436,student
44,2437,student
44,2438,student
44,2439,student
44,2440,student
44,2441,student
44,2442,student
44,2443,student
44,2444,student
44,2445,student
44,2446,student
44,2447,student
44,2448,student
44,2449,student
44,2450,student
44,2451,student
44,2452,student
44,2453,student
44,2454,student
44,2455,student
44,2456,student
44,2457,student
44,2458,student
44,2459,student
44,2460,student
44,2461,student
44,2462,student
44,2463,student
45,2464,instructor
45,2465,student
45,2466,student
45,2467,student
45,2468,student
45,2469,student
45,2470,student
45,2471,student
45,2472,student
45,2473,student
45,2474,student
45,2475,student
45,2476,student
45,2477,student
45,2478,student
45,2479,student
45,2480,student
45,2481,student
45,2482,student
45,2483,student
45,2484,student
45,2485,student
45,2486,student
45,2487,student
45,2488,student
45,2489,student
45,2490,student
45,2491,student
45,2492,student
45,2493,student
45,2494,student
45,2495,student
45,2496,student
45,2497,student
45,2498,student
45,2499,student
45,2500,student
45,2501,student
45,2502,student
45,2503,student
45,2504,student
45,2505,student
45,2506,student
45,2507,student
45,2508,student
45,2509,student
45,2510,student
45,2511,student
45,2512,student
45,2513,student
45,2514,student
45,2515,student
45,2516,student
45,2517,student
45,2518,student
45,2519,student
45,2520,student
45,2521,student
45,2522,student
45,2523,student
45,2524,student
45,2525,student
45,2526,student
45,2527,student
45,2528,student
45,2529,student
45,2530,student
46,2531,instructor
46,2532,student
46,2533,student
46,2534,student
46,2535,student
46,2536,student
46,2537,student
46,2538,student
46,2539,student
46,2540,student
46,2541,student
46,2542,student
46,2543,student
46,2544,student
46,2545,student
46,2546,student
46,2547,student
46,2548,student
46,2549,student
46,2550,student
46,2551,student
46,2552,student
46,2553,student
46,2554,student
46,2555,student
46,2556,student
46,2557,student
46,2558,student
46,2559,student
46,2560,student
46,2561,student
46,2562,student
46,2563,student
46,2564,student
46,2565,student
46,2566,student
46,2567,student
46,2568,student
46,2569,student
46,2570,student
46,2571,student
46,2572,student
46,2573,student
46,2574,student
46,2575,student
46,2576,student
46,2577,student
46,2578,student
46,2579,student
46,2580,student
47,2581,instructor
47,2582,student
47,2583,student
47,2584,student
47,2585,student
47,2586,student
47,2587,student
47,2588,student
47,2589,student
47,2590,student
47,2591,student
47,2592,student
47,2593,student
47,2594,student
47,2595,student
47,2596,student
47,2597,student
47,2598,student
47,2599,student
47,2600,student
47,2601,student
47,2602,student
47,2603,student
47,2604,student
47,2605,student
47,2606,student
47,2607,student
47,2608,student
47,2609,student
47,2610,student
47,2611,student
47,2612,student
47,2613,student
47,2614,student
47,2615,student
47,2616,student
47,2617,student
47,2618,student
47,2619,student
47,2620,student
47,2621,student
47,2622,student
47,2623,student
47,2624,student
47,2625,student
47,2626,student
47,2627,student
47,2628,student
48,2629,instructor
48,2630,student
48,2631,student
48,2632,student
48,2633,student
48,2634,student
48,2635,student
48,2636,student
48,2637,student
48,2638,student
48,2639,student
48,2640,student
48,2641,student
48,2642,student
48,2643,student
48,2644,student
48,2645,student
48,2646,student
48,2647,student
48,2648,student
48,2649,student
48,2650,student
48,2651,student
48,2652,student
48,2653,student
48,2654,student
48,2655,student
48,2656,student
48,2657,student
48,2658,student
48,2659,student
48,2660,student
48,2661,student
48,2662,student
48,2663,student
48,2664,student
48,2665,student
48,2666,student
48,2667,student
48,2668,student
48,2669,student
48,2670,student
48,2671,student
48,2672,student
48,2673,student
48,2674,student
48,2675,student
48,2676,student
48,2677,student
48,2678,student
48,2679,student
48,2680,student
48,2681,student
48,2682,student
48,2683,student
48,2684,student
48,2685,student
48,2686,student
48,2687,student
48,2688,student
48,2689,student
48,2690,student
48,2691,student
48,2692,student
48,2693,student
48,2694,student
48,2695,student
48,2696,student
48,2697,student
48,2698,student
48,2699,student
48,2700,student
48,2701,student
49,2702,instructor
49,2703,student
49,2704,student
49,2705,student
49,2706,student
49,2707,student
49,2708,student
49,2709,student
49,2710,student
49,2711,student
49,2712,student
49,2713,student
49,2714,student
49,2715,student
49,2716,student
49,2717,student
49,2718,student
49,2719,student
49,2720,student
49,2721,student
49,2722,student
49,2723,student
49,2724,student
49,2725,student
49,2726,student
49,2727,student
49,2728,student
49,2729,student
49,2730,student
49,2731,student
49,2732,student
49,2733,student
49,2734,student
49,2735,student
49,2736,student
49,2737,student
49,2738,student
49,2739,student
49,2740,student
49,2741,student
49,2742,student
49,2743,student
49,2744,student
49,2745,student
49,2746,student
49,2747,student
49,2748,student
49,2749,student
49,2750,student
49,2751,student
49,2752,student
49,2753,student
49,2754,student
49,2755,student
49,2756,student
49,2757,student
49,2758,student
49,2759,student
49,2760,student
49,2761,student
49,2762,student
49,2763,student
49,2764,student
49,2765,student
50,2766,instructor
50,2767,student
50,2768,student
50,2769,student
50,2770,student
50,2771,student
50,2772,student
50,2773,student
50,2774,student
50,2775,student
50,2776,student
50,2777,student
50,2778,student
50,2779,student
50,2780,student
50,2781,student
50,2782,student
50,2783,student
50,2784,student
50,2785,student
50,2786,student
50,2787,student
50,2788,student
50,2789,student
50,2790,student
50,2791,student
50,2792,student
50,2793,student
50,2794,student
50,2795,student
50,2796,student
50,2797,student
50,2798,student
50,2799,student
50,2800,student
50,2801,student
50,2802,student
50,2803,student
50,2804,student
50,2805,student
50,2806,student
50,2807,student
50,2808,student
50,2809,student
50,2810,student
50,2811,student
50,2812,student
50,2813,student
50,2814,student
50,2815,student
50,2816,student
51,2817,instructor
51,2818,student
51,2819,student
51,2820,student
51,2821,student
51,2822,student
51,2823,student
51,2824,student
51,2825,student
51,2826,student
51,2827,student
51,2828,student
51,2829,student
51,2830,student
51,2831,student
51,2832,student
51,2833,student
51,2834,student
51,2835,student
51,2836,student
51,2837,student
51,2838,student
51,2839,student
51,2840,student
51,2841,student
51,2842,student
51,2843,student
51,2844,student
51,2845,student
51,2846,student
51,2847,student
51,2848,student
51,2849,student
51,2850,student
51,2851,student
51,2852,student
51,2853,student
51,2854,student
51,2855,student
51,2856,student
51,2857,student
51,2858,student
51,2859,student
51,2860,student
51,2861,student
51,2862,student
51,2863,student
51,2864,student
51,2865,student
52,2866,instructor
52,2867,student
52,2868,student
52,2869,student
52,2870,student
52,2871,student
52,2872,student
52,2873,student
52,2874,student
52,2875,student
52,2876,student
52,2877,student
52,2878,student
52,2879,student
52,2880,student
52,2881,student
52,2882,student
52,2883,student
52,2884,student
52,2885,student
52,2886,student
52,2887,student
52,2888,student
52,2889,student
52,2890,student
52,2891,student
52,2892,student
52,2893,student
52,2894,student
52,2895,student
52,2896,student
52,2897,student
52,2898,student
52,2899,student
52,2900,student
52,2901,student
52,2902,student
52,2903,student
52,2904,student
52,2905,student
52,2906,student
52,2907,student
52,2908,student
52,2909,student
52,2910,student
52,2911,student
52,2912,student
52,2913,student
53,2914,instructor
53,2915,student
53,2916,student
53,2917,student
53,2918,student
53,2919,student
53,2920,student
53,2921,student
53,2922,student
53,2923,student
53,2924,student
53,2925,student
53,2926,student
53,2927,student
53,2928,student
53,2929,student
53,2930,student
53,2931,student
53,2932,student
53,2933,student
53,2934,student
53,2935,student
53,2936,student
53,2937,student
53,2938,student
53,2939,student
53,2940,student
53,2941,student
53,2942,student
53,2943,student
53,2944,student
53,2945,student
53,2946,student
53,2947,student
53,2948,student
53,2949,student
53,2950,student
53,2951,student
53,2952,student
53,2953,student
53,2954,student
53,2955,student
53,2956,student
53,2957,student
53,2958,student
53,2959,student
53,2960,student
53,2961,student
53,2962,student
54,2963,instructor
54,2964,student
54,2965,student
54,2966,student
54,2967,student
54,2968,student
54,2969,student
54,2970,student
54,2971,student
54,2972,student
54,2973,student
54,2974,student
54,2975,student
54,2976,student
54,2977,student
54,2978,student
54,2979,student
54,2980,student
54,2981,student
54,2982,student
54,2983,student
54,2984,student
54,2985,student
54,2986,student
54,2987,student
54,2988,student
54,2989,student
54,2990,student
54,2991,student
54,2992,student
54,2993,student
54,2994,student
54,2995,student
54,2996,student
54,2997,student
54,2998,student
54,2999,student
54,3000,student
54,3001,student
54,3002,student
54,3003,student
54,3004,student
54,3005,student
54,3006,student
54,3007,student
54,3008,student
54,3009,student
54,3010,student
54,3011,student
54,3012,student
54,3013,student
54,3014,student
54,3015,student
54,3016,student
54,3017,student
54,3018,student
54,3019,student
54,3020,student
54,3021,student
54,3022,student
54,3023,student
54,3024,student
54,3025,student
54,3026,student
54,3027,student
54,3028,student
55,3029,instructor
55,3030,student
55,3031,student
55,3032,student
55,3033,student
55,3034,student
55,3035,student
55,3036,student
55,3037,student
55,3038,student
55,3039,student
55,3040,student
55,3041,student
55,3042,student
55,3043,student
55,3044,student
55,3045,student
55,3046,student
55,3047,student
55,3048,student
55,3049,student
55,3050,student
55,3051,student
55,3052,student
55,3053,student
55,3054,student
55,3055,student
55,3056,student
55,3057,student
55,3058,student
55,3059,student
55,3060,student
55,3061,student
55,3062,student
55,3063,student
55,3064,student
55,3065,student
56,3066,instructor
56,3067,student
56,3068,student
56,3069,student
56,3070,student
56,3071,student
56,3072,student
56,3073,student
56,3074,student
56,3075,student
56,3076,student
56,3077,student
56,3078,student
56,3079,student
56,3080,student
56,3081,student
56,3082,student
56,3083,student
56,3084,student
56,3085,student
56,3086,student
56,3087,student
56,3088,student
56,3089,student
56,3090,student
56,3091,student
56,3092,student
56,3093,student
56,3094,student
56,3095,student
56,3096,student
56,3097,student
56,3098,student
56,3099,student
56,3100,student
56,3101,student
56,3102,student
56,3103,student
56,3104,student
56,3105,student
56,3106,student
56,3107,student
56,3108,student
56,3109,student
56,3110,student
56,3111,student
56,3112,student
56,3113,student
56,3114,student
56,3115,student
56,3116,student
56,3117,student
56,3118,student
56,3119,student
56,3120,student
56,3121,student
56,3122,student
56,3123,student
56,3124,student
57,3125,instructor
57,3126,student
57,3127,student
57,3128,student
57,3129,student
57,3130,student
57,3131,student
57,3132,student
57,3133,student
57,3134,student
57,3135,student
57,3136,student
57,3137,student
57,3138,student
57,3139,student
57,3140,student
57,3141,student
57,3142,student
57,3143,student
57,3144,student
57,3145,student
57,3146,student
57,3147,student
57,3148,student
57,3149,student
57,3150,student
57,3151,student
57,3152,student
57,3153,student
57,3154,student
57,3155,student
57,3156,student
57,3157,student
57,3158,student
57,3159,student
57,3160,student
57,3161,student
57,3162,student
57,3163,student
57,3164,student
57,3165,student
57,3166,student
57,3167,student
57,3168,student
57,3169,student
57,3170,student
57,3171,student
57,3172,student
57,3173,student
57,3174,student
57,3175,student
57,3176,student
57,3177,student
57,3178,student
57,3179,student
57,3180,student
57,3181,student
57,3182,student
57,3183,student
57,3184,student
58,3185,instructor
58,3186,student
58,3187,student
58,3188,student
58,3189,student
58,3190,student
58,3191,student
58,3192,student
58,3193,student
58,3194,student
58,3195,student
58,3196,student
58,3197,student
58,3198,student
58,3199,student
58,3200,student
58,3201,student
58,3202,student
58,3203,student
58,3204,student
58,3205,student
58,3206,student
58,3207,student
58,3208,student
58,3209,student
58,3210,student
58,3211,student
58,3212,student
58,3213,student
58,3214,student
58,3215,student
58,3216,student
58,3217,student
58,3218,student
58,3219,student
58,3220,student
58,3221,student
58,3222,student
58,3223,student
58,3224,student
58,3225,student
58,3226,student
58,3227,student
58,3228,student
58,3229,student
58,3230,student
58,3231,student
58,3232,student
58,3233,student
58,3234,student
58,3235,student
58,3236,student
58,3237,student
58,3238,student
58,3239,student
58,3240,student
59,3241,instructor
59,3242,student
59,3243,student
59,3244,student
59,3245,student
59,3246,student
59,3247,student
59,3248,student
59,3249,student
59,3250,student
59,3251,student
59,3252,student
59,3253,student
59,3254,student
59,3255,student
59,3256,student
59,3257,student
59,3258,student
59,3259,student
59,3260,student
59,3261,student
59,3262,student
59,3263,student
59,3264,student
59,3265,student
59,3266,student
59,3267,student
59,3268,student
59,3269,student
59,3270,student
59,3271,student
59,3272,student
59,3273,student
59,3274,student
59,3275,student
59,3276,student
59,3277,student
59,3278,student
59,3279,student
59,3280,student
59,3281,student
59,3282,student
59,3283,student
59,3284,student
59,3285,student
59,3286,student
59,3287,student
59,3288,student
59,3289,student
60,3290,instructor
60,3291,student
60,3292,student
60,3293,student
60,3294,student
60,3295,student
60,3296,student
60,3297,student
60,3298,student
60,3299,student
60,3300,student
60,3301,student
60,3302,student
60,3303,student
60,3304,student
60,3305,student
60,3306,student
60,3307,student
60,3308,student
60,3309,student
60,3310,student
60,3311,student
60,3312,student
60,3313,student
60,3314,student
60,3315,student
60,3316,student
60,3317,student
60,3318,student
60,3319,student
60,3320,student
60,3321,student
60,3322,student
60,3323,student
60,3324,student
60,3325,student
60,3326,student
60,3327,student
60,3328,student
60,3329,student
60,3330,student
60,3331,student
60,3332,student
60,3333,student
60,3334,student
60,3335,student
60,3336,student
60,3337,student
60,3338,student
60,3339,student
60,3340,student
60,3341,student
60,3342,student
60,3343,student
60,3344,student
60,3345,student
60,3346,student
60,3347,student
60,3348,student
60,3349,student
60,3350,student
60,3351,student
60,3352,student
60,3353,student
60,3354,student
60,3355,student
61,3356,instructor
61,3357,student
61,3358,student
61,3359,student
61,3360,student
61,3361,student
61,3362,student
61,3363,student
61,3364,student
61,3365,student
61,3366,student
61,3367,student
61,3368,student
61,3369,student
61,3370,student
61,3371,student
61,3372,student
61,3373,student
61,3374,student
61,3375,student
61,3376,student
61,3377,student
61,3378,student
61,3379,student
61,3380,student
61,3381,student
61,3382,student
61,3383,student
61,3384,student
61,3385,student
61,3386,student
61,3387,student
61,3388,student
61,3389,student
61,3390,student
61,3391,student
61,3392,student
61,3393,student
61,3394,student
61,3395,student
61,3396,student
61,3397,student
61,3398,student
61,3399,student
61,3400,student
61,3401,student
61,3402,student
61,3403,student
61,3404,student
61,3405,student
61,3406,student
61,3407,student
61,3408,student
61,3409,student
61,3410,student
61,3411,student
61,3412,student
61,3413,student
61,3414,student
61,3415,student
61,3416,student
61,3417,student
61,3418,student
61,3419,student
61,3420,student
61,3421,student
61,3422,student
61,3423,student
61,3424,student
61,3425,student
61,3426,student
61,3427,student
61,3428,student
62,3429,instructor
62,3430,student
62,3431,student
62,3432,student
62,3433,student
62,3434,student
62,3435,student
62,3436,student
62,3437,student
62,3438,student
62,3439,student
62,3440,student
62,3441,student
62,3442,student
62,3443,student
62,3444,student
62,3445,student
62,3446,student
62,3447,student
62,3448,student
62,3449,student
62,3450,student
62,3451,student
62,3452,student
62,3453,student
62,3454,student
62,3455,student
62,3456,student
62,3457,student
62,3458,student
62,3459,student
62,3460,student
62,3461,student
62,3462,student
62,3463,student
62,3464,student
62,3465,student
62,3466,student
62,3467,student
62,3468,student
62,3469,student
62,3470,student
62,3471,student
62,3472,student
62,3473,student
62,3474,student
62,3475,student
62,3476,student
62,3477,student
62,3478,student
62,3479,student
62,3480,student
62,3481,student
62,3482,student
62,3483,student
62,3484,student
62,3485,student
62,3486,student
62,3487,student
62,3488,student
62,3489,student
62,3490,student
62,3491,student
62,3492,student
62,3493,student
62,3494,student
62,3495,student
62,3496,student
62,3497,student
62,3498,student
62,3499,student
62,3500,student
62,3501,student
62,3502,student
62,3503,student
62,3504,student
62,3505,student
62,3506,student
63,3507,instructor
63,3508,student
63,3509,student
63,3510,student
63,3511,student
63,3512,student
63,3513,student
63,3514,student
63,3515,student
63,3516,student
63,3517,student
63,3518,student
63,3519,student
63,3520,student
63,3521,student
63,3522,student
63,3523,student
63,3524,student
63,3525,student
63,3526,student
63,3527,student
63,3528,student
63,3529,student
63,3530,student
63,3531,student
63,3532,student
63,3533,student
63,3534,student
63,3535,student
63,3536,student
63,3537,student
63,3538,student
63,3539,student
63,3540,student
63,3541,student
63,3542,student
63,3543,student
63,3544,student
63,3545,student
63,3546,student
63,3547,student
63,3548,student
63,3549,student
63,3550,student
63,3551,student
63,3552,student
63,3553,student
63,3554,student
63,3555,student
63,3556,student
63,3557,student
63,3558,student
63,3559,student
63,3560,student
63,3561,student
63,3562,student
63,3563,student
63,3564,student
63,3565,student
63,3566,student
64,3567,instructor
64,3568,student
64,3569,student
64,3570,student
64,3571,student
64,3572,student
64,3573,student
64,3574,student
64,3575,student
64,3576,student
64,3577,student
64,3578,student
64,3579,student
64,3580,student
64,3581,student
64,3582,student
64,3583,student
64,3584,student
64,3585,student
64,3586,student
64,3587,student
64,3588,student
64,3589,student
64,3590,student
64,3591,student
64,3592,student
64,3593,student
64,3594,student
64,3595,student
64,3596,student
64,3597,student
64,3598,student
64,3599,student
64,3600,student
64,3601,student
64,3602,student
64,3603,student
64,3604,student
64,3605,student
64,3606,student
64,3607,student
64,3608,student
64,3609,student
64,3610,student
64,3611,student
64,3612,student
64,3613,student
64,3614,student
64,3615,student
64,3616,student
64,3617,student
64,3618,student
64,3619,student
64,3620,student
64,3621,student
64,3622,student
64,3623,student
64,3624,student
64,3625,student
64,3626,student
64,3627,student
64,3628,student
64,3629,student
64,3630,student
64,3631,student
64,3632,student
64,3633,student
64,3634,student
64,3635,student
65,3636,instructor
65,3637,student
65,3638,student
65,3639,student
65,3640,student
65,3641,student
65,3642,student
65,3643,student
65,3644,student
65,3645,student
65,3646,student
65,3647,student
65,3648,student
65,3649,student
65,3650,student
65,3651,student
65,3652,student
65,3653,student
65,3654,student
65,3655,student
65,3656,student
65,3657,student
65,3658,student
65,3659,student
65,3660,student
65,3661,student
65,3662,student
65,3663,student
65,3664,student
65,3665,student
65,3666,student
65,3667,student
65,3668,student
65,3669,student
65,3670,student
65,3671,student
65,3672,student
65,3673,student
65,3674,student
65,3675,student
65,3676,student
65,3677,student
65,3678,student
65,3679,student
65,3680,student
65,3681,student
65,3682,student
65,3683,student
65,3684,student
65,3685,student
65,3686,student
65,3687,student
66,3688,instructor
66,3689,student
66,3690,student
66,3691,student
66,3692,student
66,3693,student
66,3694,student
66,3695,student
66,3696,student
66,3697,student
66,3698,student
66,3699,student
66,3700,student
66,3701,student
66,3702,student
66,3703,student
66,3704,student
66,3705,student
66,3706,student
66,3707,student
66,3708,student
66,3709,student
66,3710,student
66,3711,student
66,3712,student
66,3713,student
66,3714,student
66,3715,student
66,3716,student
66,3717,student
66,3718,student
66,3719,student
66,3720,student
66,3721,student
66,3722,student
66,3723,student
66,3724,student
66,3725,student
66,3726,student
66,3727,student
66,3728,student
66,3729,student
66,3730,student
66,3731,student
66,3732,student
66,3733,student
66,3734,student
66,3735,student
66,3736,student
66,3737,student
66,3738,student
66,3739,student
66,3740,student
66,3741,student
66,3742,student
66,3743,student
66,3744,student
66,3745,student
66,3746,student
66,3747,student
66,3748,student
66,3749,student
66,3750,student
66,3751,student
66,3752,student
66,3753,student
66,3754,student
66,3755,student
66,3756,student
66,3757,student
66,3758,student
66,3759,student
67,3760,instructor
67,3761,student
67,3762,student
67,3763,student
67,3764,student
67,3765,student
67,3766,student
67,3767,student
67,3768,student
67,3769,student
67,3770,student
67,3771,student
67,3772,student
67,3773,student
67,3774,student
67,3775,student
67,3776,student
67,3777,student
67,3778,student
67,3779,student
67,3780,student
67,3781,student
67,3782,student
67,3783,student
67,3784,student
67,3785,student
67,3786,student
67,3787,student
67,3788,student
67,3789,student
67,3790,student
67,3791,student
67,3792,student
67,3793,student
67,3794,student
67,3795,student
67,3796,student
68,3797,instructor
68,3798,student
68,3799,student
68,3800,student
68,3801,student
68,3802,student
68,3803,student
68,3804,student
68,3805,student
68,3806,student
68,3807,student
68,3808,student
68,3809,student
68,3810,student
68,3811,student
68,3812,student
68,3813,student
68,3814,student
68,3815,student
68,3816,student
68,3817,student
68,3818,student
68,3819,student
68,3820,student
68,3821,student
68,3822,student
68,3823,student
68,3824,student
68,3825,student
68,3826,student
68,3827,student
68,3828,student
68,3829,student
68,3830,student
68,3831,student
68,3832,student
68,3833,student
68,3834,student
68,3835,student
68,3836,student
68,3837,student
68,3838,student
68,3839,student
68,3840,student
68,3841,student
69,3842,instructor
69,3843,student
69,3844,student
69,3845,student
69,3846,student
69,3847,student
69,3848,student
69,3849,student
69,3850,student
69,3851,student
69,3852,student
69,3853,student
69,3854,student
69,3855,student
69,3856,student
69,3857,student
69,3858,student
69,3859,student
69,3860,student
69,3861,student
69,3862,student
69,3863,student
69,3864,student
69,3865,student
69,3866,student
69,3867,student
69,3868,student
69,3869,student
69,3870,student
69,3871,student
69,3872,student
69,3873,student
69,3874,student
69,3875,student
69,3876,student
70,3877,instructor
70,3878,student
70,3879,student
70,3880,student
70,3881,student
70,3882,student
70,3883,student
70,3884,student
70,3885,student
70,3886,student
70,3887,student
70,3888,student
70,3889,student
70,3890,student
70,3891,student
70,3892,student
70,3893,student
70,3894,student
70,3895,student
70,3896,student
70,3897,student
70,3898,student
70,3899,student
70,3900,student
70,3901,student
70,3902,student
70,3903,student
70,3904,student
70,3905,student
70,3906,student
70,3907,student
70,3908,student
70,3909,student
70,3910,student
70,3911,student
70,3912,student
70,3913,student
70,3914,student
70,3915,student
70,3916,student
70,3917,student
70,3918,student
70,3919,student
70,3920,student
70,3921,student
70,3922,student
70,3923,student
70,3924,student
70,3925,student
70,3926,student
70,3927,student
70,3928,student
70,3929,student
70,3930,student
70,3931,student
70,3932,student
71,3933,instructor
71,3934,student
71,3935,student
71,3936,student
71,3937,student
71,3938,student
71,3939,student
71,3940,student
71,3941,student
71,3942,student
71,3943,student
71,3944,student
71,3945,student
71,3946,student
71,3947,student
71,3948,student
71,3949,student
71,3950,student
71,3951,student
71,3952,student
71,3953,student
71,3954,student
71,3955,student
71,3956,student
71,3957,student
71,3958,student
71,3959,student
71,3960,student
71,3961,student
71,3962,student
71,3963,student
71,3964,student
71,3965,student
71,3966,student
71,3967,student
71,3968,student
71,3969,student
71,3970,student
71,3971,student
71,3972,student
71,3973,student
71,3974,student
71,3975,student
71,3976,student
71,3977,student
71,3978,student
71,3979,student
71,3980,student
71,3981,student
72,3982,instructor
72,3983,student
72,3984,student
72,3985,student
72,3986,student
72,3987,student
72,3988,student
72,3989,student
72,3990,student
72,3991,student
72,3992,student
72,3993,student
72,3994,student
72,3995,student
72,3996,student
72,3997,student
72,3998,student
72,3999,student
72,4000,student
72,4001,student
72,4002,student
72,4003,student
72,4004,student
72,4005,student
72,4006,student
72,4007,student
72,4008,student
72,4009,student
72,4010,student
72,4011,student
72,4012,student
72,4013,student
72,4014,student
72,4015,student
72,4016,student
72,4017,student
72,4018,student
72,4019,student
72,4020,student
72,4021,student
72,4022,student
72,4023,student
72,4024,student
72,4025,student
72,4026,student
72,4027,student
72,4028,student
72,4029,student
72,4030,student
72,4031,student
72,4032,student
73,4033,instructor
73,4034,student
73,4035,student
73,4036,student
73,4037,student
73,4038,student
73,4039,student
73,4040,student
73,4041,student
73,4042,student
73,4043,student
73,4044,student
73,4045,student
73,4046,student
73,4047,student
73,4048,student
73,4049,student
73,4050,student
73,4051,student
73,4052,student
73,4053,student
73,4054,student
73,4055,student
73,4056,student
73,4057,student
73,4058,student
73,4059,student
73,4060,student
73,4061,student
73,4062,student
73,4063,student
73,4064,student
73,4065,student
73,4066,student
73,4067,student
73,4068,student
73,4069,student
73,4070,student
73,4071,student
73,4072,student
73,4073,student
73,4074,student
73,4075,student
73,4076,student
73,4077,student
73,4078,student
73,4079,student
73,4080,student
73,4081,student
73,4082,student
73,4083,student
73,4084,student
73,4085,student
73,4086,student
73,4087,student
73,4088,student
73,4089,student
73,4090,student
73,4091,student
74,4092,instructor
74,4093,student
74,4094,student
74,4095,student
74,4096,student
74,4097,student
74,4098,student
74,4099,student
74,4100,student
74,4101,student
74,4102,student
74,4103,student
74,4104,student
74,4105,student
74,4106,student
74,4107,student
74,4108,student
74,4109,student
74,4110,student
74,4111,student
74,4112,student
74,4113,student
74,4114,student
