team_id,user_id
497,3043
497,3062
497,3031
497,3060
497,3041
498,3056
498,3044
498,3042
498,3051
498,3038
498,3030
499,3040
499,3055
499,3063
499,3053
499,3050
499,3034
500,3102
500,3112
500,3122
500,3116
500,3114
500,3111
501,3077
501,3067
501,3092
501,3083
501,3080
501,3075
502,3120
502,3073
502,3068
502,3074
502,3106
502,3084
503,3095
503,3093
503,3097
503,3124
503,3100
503,3104
504,3099
504,3087
504,3121
504,3119
504,3078
505,3107
505,3082
505,3072
505,3117
505,3069
505,3094
506,3089
506,3090
506,3101
506,3070
506,3110
506,3109
507,3071
507,3113
507,3108
507,3091
507,3096
508,3079
508,3105
508,3085
508,3115
508,3086
508,3076
509,3118
509,3098
509,3123
509,3103
509,3088
509,3081
510,3173
510,3142
510,3154
510,3138
510,3128
510,3147
511,3168
511,3178
511,3144
511,3183
511,3146
511,3161
512,3174
512,3148
512,3163
512,3145
512,3165
513,3140
513,3131
513,3129
513,3181
513,3156
513,3160
514,3152
514,3162
514,3149
514,3169
514,3158
514,3164
515,3133
515,3176
515,3167
515,3136
515,3132
515,3157
516,3171
516,3150
516,3126
516,3177
516,3155
516,3179
517,3159
517,3130
517,3182
517,3137
517,3141
517,3151
518,3139
518,3184
518,3175
518,3166
518,3153
518,3135
519,3143
519,3172
519,3134
519,3180
519,3127
519,3170
520,3201
520,3190
520,3229
520,3215
520,3221
520,3209
521,3236
521,3205
521,3203
521,3187
521,3189
521,3240
522,3231
522,3220
522,3197
522,3219
522,3210
522,3237
523,3217
523,3206
523,3234
523,3196
523,3208
523,3226
524,3212
524,3214
524,3238
524,3239
524,3204
524,3216
525,3193
525,3233
525,3232
525,3211
525,3228
525,3225
526,3235
526,3200
526,3195
526,3192
526,3186
526,3202
527,3222
527,3224
527,3207
527,3198
527,3188
527,3199
527,3227
528,3213
528,3194
528,3218
528,3230
528,3223
528,3191
529,3250
529,3285
529,3277
529,3271
529,3268
529,3256
530,3252
530,3243
530,3261
530,3282
530,3260
530,3258
531,3270
531,3254
531,3253
531,3289
531,3276
531,3244
532,3262
532,3266
532,3278
532,3267
532,3255
532,3248
533,3281
533,3257
533,3242
533,3245
533,3259
533,3280
534,3247
534,3274
534,3287
534,3275
534,3246
534,3279
535,3265
535,3269
535,3284
535,3249
535,3264
535,3251
536,3286
536,3273
536,3263
536,3283
536,3272
536,3288
537,3333
537,3340
537,3330
537,3298
537,3335
537,3320
538,3321
538,3296
538,3326
538,3316
538,3303
539,3355
539,3336
539,3345
539,3332
539,3351
539,3322
540,3348
540,3308
540,3311
540,3302
540,3338
540,3350
541,3293
541,3297
541,3327
541,3317
541,3301
541,3313
542,3300
542,3354
542,3323
542,3307
542,3324
542,3328
543,3352
543,3318
543,3312
543,3331
543,3337
543,3329
544,3334
544,3344
544,3294
544,3342
544,3306
544,3346
545,3353
545,3341
545,3305
545,3339
545,3291
545,3347
546,3309
546,3349
546,3325
546,3292
546,3314
546,3304
547,3310
547,3319
547,3299
547,3343
547,3315
547,3295
548,3384
548,3392
548,3416
548,3418
548,3381
548,3396
549,3387
549,3428
549,3378
549,3424
549,3372
549,3360
550,3410
550,3400
550,3404
550,3409
550,3421
550,3361
551,3408
551,3369
551,3379
551,3393
551,3365
551,3412
552,3380
552,3377
552,3426
552,3368
552,3405
552,3374
553,3414
553,3373
553,3420
553,3391
553,3417
553,3363
554,3382
554,3427
554,3422
554,3398
554,3366
554,3375
555,3423
555,3385
555,3411
555,3359
555,3370
555,3397
556,3407
556,3394
556,3403
556,3425
556,3357
556,3388
557,3415
557,3399
557,3402
557,3367
557,3419
557,3371
558,3406
558,3364
558,3413
558,3358
558,3383
558,3376
559,3362
559,3390
559,3389
559,3395
559,3386
559,3401
560,3441
560,3449
560,3463
560,3434
560,3477
560,3475
561,3472
561,3500
561,3483
561,3438
561,3476
561,3484
562,3486
562,3478
562,3462
562,3452
562,3430
562,3457
563,3489
563,3505
563,3499
563,3442
563,3504
563,3460
564,3492
564,3464
564,3494
564,3470
564,3451
564,3459
565,3468
565,3482
565,3431
565,3456
565,3488
565,3479
566,3435
566,3493
566,3455
566,3466
566,3496
567,3481
567,3450
567,3465
567,3473
567,3495
567,3437
568,3436
568,3433
568,3497
568,3448
568,3498
568,3480
569,3446
569,3443
569,3445
569,3453
569,3485
569,3458
570,3454
570,3487
570,3491
570,3474
570,3467
570,3469
571,3502
571,3503
571,3447
571,3432
571,3471
571,3444
572,3439
572,3440
572,3461
572,3501
572,3490
572,3506
573,3546
573,3565
573,3530
573,3509
573,3510
573,3557
574,3560
574,3511
574,3512
574,3552
574,3551
574,3538
575,3529
575,3548
575,3523
575,3554
575,3527
575,3543
576,3561
576,3537
576,3517
576,3525
576,3518
576,3542
577,3522
577,3531
577,3526
577,3559
577,3528
577,3541
578,3532
578,3563
578,3544
578,3513
578,3562
578,3524
579,3547
579,3540
579,3553
579,3539
579,3555
579,3519
580,3515
580,3564
580,3556
580,3536
580,3514
581,3521
581,3558
581,3549
581,3520
581,3566
581,3508
582,3550
582,3534
582,3516
582,3533
582,3535
582,3545
583,3573
583,3622
583,3608
583,3572
583,3571
583,3630
583,3568
584,3588
584,3594
584,3587
584,3604
584,3603
584,3593
585,3625
585,3615
585,3569
585,3595
585,3614
585,3601
586,3624
586,3589
586,3596
586,3627
586,3623
586,3621
587,3581
587,3576
587,3575
587,3634
587,3629
587,3635
588,3617
588,3578
588,3626
588,3616
588,3592
588,3612
589,3613
589,3574
589,3597
589,3609
589,3591
589,3598
590,3579
590,3584
590,3600
590,3606
590,3618
590,3632
591,3602
591,3610
591,3611
591,3599
591,3607
591,3590
592,3580
592,3628
592,3582
592,3570
592,3620
592,3619
593,3586
593,3583
593,3577
593,3631
593,3633
593,3585
593,3605
594,3682
594,3665
594,3653
594,3675
594,3687
594,3660
594,3646
595,3650
595,3683
595,3649
595,3652
595,3662
595,3643
596,3679
596,3678
596,3656
596,3685
596,3641
596,3654
596,3668
597,3681
597,3647
597,3657
597,3669
597,3658
597,3673
598,3677
598,3640
598,3663
598,3642
598,3644
598,3686
599,3648
599,3667
599,3680
599,3661
599,3671
599,3666
599,3638
600,3637
600,3645
600,3659
600,3651
600,3670
600,3672
601,3674
601,3664
601,3639
601,3655
601,3684
601,3676
602,3746
602,3754
602,3707
602,3744
602,3756
602,3709
603,3734
603,3700
603,3710
603,3698
603,3718
603,3699
604,3696
604,3692
604,3749
604,3722
604,3743
604,3689
605,3737
605,3753
605,3731
605,3726
605,3740
605,3714
606,3724
606,3711
606,3759
606,3730
606,3751
606,3720
607,3752
607,3750
607,3747
607,3704
607,3694
608,3757
608,3721
608,3733
608,3727
608,3738
608,3690
609,3735
609,3748
609,3742
609,3716
609,3736
609,3745
610,3713
610,3695
610,3715
610,3702
610,3708
610,3741
611,3697
611,3712
611,3719
611,3728
611,3755
611,3729
612,3723
612,3705
612,3717
612,3739
612,3706
612,3691
613,3701
613,3732
613,3758
613,3703
613,3725
613,3693
614,3793
614,3775
614,3773
614,3767
614,3791
614,3778
615,3764
615,3788
615,3771
615,3786
615,3784
615,3769
616,3763
616,3789
616,3762
616,3787
616,3768
616,3777
617,3772
617,3785
617,3794
617,3780
617,3766
617,3765
618,3761
618,3796
618,3783
618,3781
618,3776
618,3779
619,3790
619,3770
619,3782
619,3792
619,3774
619,3795
620,3805
620,3832
620,3808
620,3816
620,3833
620,3819
621,3826
621,3809
621,3836
621,3821
621,3806
621,3841
622,3807
622,3800
622,3830
622,3837
622,3838
622,3814
623,3798
623,3835
623,3820
623,3810
623,3827
623,3834
623,3822
624,3801
624,3803
624,3799
624,3840
624,3825
624,3813
625,3804
625,3831
625,3839
625,3829
625,3823
625,3812
625,3817
626,3818
626,3828
626,3815
626,3802
626,3811
626,3824
627,3852
627,3859
627,3865
627,3844
627,3861
627,3876
628,3869
628,3843
628,3875
628,3867
628,3845
629,3873
629,3862
629,3848
629,3851
629,3846
629,3870
630,3868
630,3874
630,3866
630,3863
630,3850
631,3872
631,3849
631,3854
631,3864
631,3853
631,3858
632,3856
632,3871
632,3855
632,3847
632,3860
632,3857
633,3885
633,3894
633,3890
633,3924
633,3929
633,3918
634,3927
634,3892
634,3914
634,3881
634,3896
634,3878
635,3891
635,3919
635,3882
635,3928
635,3893
635,3909
636,3899
636,3900
636,3922
636,3908
636,3925
636,3886
637,3920
637,3910
637,3884
637,3907
637,3883
637,3880
638,3901
638,3897
638,3887
638,3926
638,3932
638,3915
639,3904
639,3913
639,3921
639,3912
639,3930
639,3895
639,3879
640,3898
640,3903
640,3917
640,3888
640,3889
640,3923
641,3906
641,3905
641,3931
641,3911
641,3916
641,3902
642,3971
642,3950
642,3936
642,3959
642,3956
642,3946
643,3962
643,3975
643,3948
643,3949
643,3939
643,3981
644,3972
644,3970
644,3941
644,3974
644,3957
644,3934
645,3953
645,3943
645,3952
645,3954
645,3961
645,3937
646,3967
646,3966
646,3968
646,3940
646,3977
646,3951
647,3938
647,3935
647,3944
647,3980
647,3978
647,3964
648,3973
648,3955
648,3979
648,3958
648,3965
648,3942
649,3976
649,3945
649,3969
649,3960
649,3963
649,3947
650,3997
650,4011
650,4024
650,4029
650,3984
650,4013
651,4002
651,3999
651,4031
651,3998
651,3993
651,3994
652,3996
652,4007
652,3983
652,4008
652,3985
652,4018
652,4014
653,4026
653,4009
653,3991
653,4020
653,4001
653,4017
654,3990
654,4032
654,4016
654,3992
654,3986
654,4005
655,4003
655,4004
655,4015
655,4021
655,4030
655,3987
656,4012
656,4023
656,4028
656,3988
656,4000
656,4010
657,3989
657,4006
657,3995
657,4027
657,4019
657,4025
657,4022
658,4078
658,4050
658,4053
658,4061
658,4083
658,4085
659,4040
659,4090
659,4055
659,4052
659,4057
659,4036
660,4071
660,4091
660,4045
660,4041
660,4047
661,4037
661,4059
661,4054
661,4084
661,4087
662,4056
662,4042
662,4035
662,4039
662,4088
662,4060
663,4063
663,4065
663,4081
663,4034
663,4076
663,4046
664,4069
664,4048
664,4051
664,4062
664,4075
664,4068
665,4070
665,4043
665,4082
665,4080
665,4066
665,4089
666,4049
666,4073
666,4067
666,4086
666,4064
666,4072
667,4038
667,4077
667,4044
667,4074
667,4079
667,4058
668,4123
668,4099
668,4131
668,4113
668,4110
668,4139
669,4122
669,4156
669,4162
669,4098
669,4150
669,4102
670,4129
670,4155
670,4126
670,4095
670,4132
670,4100
670,4142
671,4157
671,4118
671,4164
671,4096
671,4114
671,4136
672,4160
672,4101
672,4145
672,4147
672,4109
672,4159
673,4093
673,4152
673,4153
673,4146
673,4097
673,4130
674,4128
674,4112
674,4144
674,4163
674,4107
674,4158
675,4143
675,4124
675,4094
675,4149
675,4140
675,4133
675,4151
676,4148
676,4135
676,4154
676,4116
676,4166
676,4127
677,4119
677,4120
677,4108
677,4137
677,4161
677,4103
678,4125
678,4106
678,4121
678,4111
678,4165
678,4141
679,4117
679,4138
679,4134
679,4115
679,4104
679,4105
680,4244
680,4196
680,4213
680,4241
680,4228
680,4195
681,4233
681,4174
681,4171
681,4236
681,4180
681,4204
682,4181
682,4217
682,4191
682,4178
682,4172
682,4235
683,4183
683,4223
683,4170
683,4193
683,4207
683,4222
684,4232
684,4219
684,4238
684,4187
684,4231
684,4225
685,4224
685,4215
685,4229
685,4197
685,4184
685,4243
686,4189
686,4176
686,4182
686,4237
686,4216
686,4214
686,4194
687,4192
687,4245
687,4246
687,4218
687,4242
687,4234
688,4177
688,4199
688,4209
688,4203
688,4185
688,4169
689,4211
689,4205
689,4186
689,4226
689,4179
689,4208
690,4202
690,4201
690,4239
690,4198
690,4175
690,4188
691,4221
691,4240
691,4212
691,4206
691,4168
691,4210
692,4173
692,4230
692,4190
692,4220
692,4227
692,4200
693,4263
693,4283
693,4280
693,4278
693,4264
693,4256
694,4293
694,4250
694,4267
694,4270
694,4284
694,4271
695,4277
695,4285
695,4282
695,4288
695,4279
696,4266
696,4287
696,4276
696,4255
696,4273
696,4290
697,4259
697,4252
697,4291
697,4265
697,4261
697,4251
698,4258
698,4286
698,4262
698,4289
698,4248
699,4272
699,4274
699,4254
699,4249
699,4260
699,4257
700,4269
700,4281
700,4275
700,4268
700,4292
700,4253
701,4312
701,4323
701,4301
701,4300
701,4303
701,4319
702,4304
702,4302
702,4299
702,4325
702,4314
702,4309
703,4317
703,4311
703,4297
703,4308
703,4322
703,4316
704,4296
704,4313
704,4324
704,4321
704,4320
704,4315
704,4305
705,4298
705,4306
705,4310
705,4307
705,4295
705,4318
706,4388
706,4352
706,4364
706,4331
706,4360
706,4371
707,4332
707,4337
707,4363
707,4392
707,4349
707,4376
708,4361
708,4340
708,4350
708,4333
708,4335
708,4393
709,4368
709,4347
709,4345
709,4387
709,4373
709,4369
710,4341
710,4365
710,4348
710,4374
710,4384
710,4389
711,4390
711,4329
711,4383
711,4336
711,4394
712,4359
712,4362
712,4377
712,4375
712,4338
712,4372
713,4367
713,4330
713,4346
713,4355
713,4395
714,4378
714,4351
714,4343
714,4354
714,4370
715,4386
715,4357
715,4327
715,4353
715,4379
715,4356
716,4339
716,4358
716,4382
716,4334
716,4366
716,4391
717,4344
717,4342
717,4381
717,4328
717,4380
717,4385
718,4398
718,4450
718,4430
718,4445
718,4411
718,4415
719,4457
719,4451
719,4464
719,4412
719,4440
719,4427
720,4449
720,4462
720,4456
720,4400
720,4443
720,4444
721,4432
721,4417
721,4421
721,4453
721,4405
721,4458
722,4460
722,4423
722,4433
722,4455
722,4422
722,4419
723,4431
723,4397
723,4401
723,4409
723,4407
723,4428
724,4408
724,4434
724,4402
724,4446
724,4406
725,4399
725,4413
725,4438
725,4465
725,4452
726,4442
726,4420
726,4454
726,4441
726,4429
726,4436
727,4437
727,4410
727,4404
727,4425
727,4403
727,4448
728,4424
728,4459
728,4435
728,4416
728,4439
729,4463
729,4414
729,4447
729,4461
729,4418
729,4426
730,4492
730,4478
730,4512
730,4482
730,4500
730,4499
731,4491
731,4518
731,4475
731,4476
731,4523
732,4507
732,4474
732,4508
732,4480
732,4497
732,4501
733,4485
733,4509
733,4472
733,4503
733,4479
733,4519
734,4483
734,4504
734,4502
734,4484
734,4516
735,4494
735,4477
735,4522
735,4481
735,4467
735,4490
736,4521
736,4496
736,4470
736,4510
736,4489
736,4498
737,4488
737,4486
737,4517
737,4473
737,4514
737,4487
738,4468
738,4493
738,4471
738,4511
738,4520
738,4513
739,4469
739,4506
739,4515
739,4505
739,4495
740,4533
740,4547
740,4563
740,4565
740,4537
740,4528
741,4544
741,4551
741,4555
741,4550
741,4543
741,4559
742,4545
742,4562
742,4525
742,4549
742,4532
742,4541
743,4542
743,4554
743,4546
743,4535
743,4531
743,4539
744,4558
744,4553
744,4548
744,4536
744,4526
744,4556
745,4552
745,4534
745,4561
745,4560
745,4567
745,4540
745,4564
746,4557
746,4530
746,4538
746,4566
746,4529
746,4527
747,4594
747,4611
747,4618
747,4603
747,4617
747,4627
748,4620
748,4581
748,4621
748,4626
748,4629
748,4631
749,4634
749,4646
749,4623
749,4601
749,4612
749,4624
750,4589
750,4604
750,4572
750,4585
750,4600
750,4592
751,4571
751,4645
751,4584
751,4622
751,4637
751,4610
752,4580
752,4643
752,4599
752,4598
752,4633
752,4606
753,4619
753,4616
753,4632
753,4590
753,4647
753,4625
754,4588
754,4635
754,4583
754,4630
754,4628
754,4579
755,4582
755,4570
755,4574
755,4578
755,4641
755,4608
756,4576
756,4586
756,4593
756,4602
756,4573
756,4638
756,4597
757,4613
757,4607
757,4575
757,4587
757,4639
757,4596
758,4615
758,4636
758,4591
758,4642
758,4605
758,4644
759,4614
759,4595
759,4569
759,4609
759,4640
759,4577
760,4667
760,4669
760,4651
760,4663
760,4673
760,4659
761,4680
761,4661
761,4672
761,4677
761,4668
762,4675
762,4666
762,4660
762,4681
762,4658
763,4654
763,4664
763,4653
763,4649
763,4665
764,4671
764,4650
764,4670
764,4679
764,4657
764,4662
765,4656
765,4674
765,4678
765,4652
765,4655
765,4676
766,4697
766,4684
766,4687
766,4731
766,4707
766,4717
767,4710
767,4683
767,4739
767,4742
767,4727
767,4709
768,4716
768,4706
768,4704
768,4740
768,4736
768,4725
769,4703
769,4686
769,4696
769,4724
769,4699
769,4749
770,4732
770,4718
770,4744
770,4722
770,4693
771,4695
771,4738
771,4750
771,4748
771,4691
772,4713
772,4715
772,4698
772,4685
772,4751
772,4729
773,4741
773,4708
773,4702
773,4746
773,4719
774,4728
774,4689
774,4743
774,4745
774,4714
774,4705
775,4734
775,4688
775,4712
775,4726
775,4700
775,4747
776,4701
776,4733
776,4735
776,4711
776,4730
776,4737
777,4690
777,4694
777,4723
777,4720
777,4721
777,4692
778,4759
778,4753
778,4758
778,4789
778,4760
778,4770
779,4755
779,4763
779,4775
779,4769
779,4767
779,4773
779,4757
780,4781
780,4778
780,4764
780,4774
780,4771
780,4765
781,4756
781,4787
781,4766
781,4768
781,4786
781,4776
782,4777
782,4762
782,4788
782,4761
782,4754
782,4785
783,4782
783,4772
783,4780
783,4784
783,4779
783,4783
784,4810
784,4814
784,4816
784,4849
784,4826
784,4839
785,4838
785,4828
785,4812
785,4795
785,4843
785,4833
786,4806
786,4798
786,4850
786,4846
786,4832
786,4807
787,4815
787,4837
787,4813
787,4827
787,4800
787,4820
788,4842
788,4848
788,4802
788,4824
788,4818
788,4841
789,4821
789,4794
789,4840
789,4823
789,4793
789,4831
790,4830
790,4799
790,4834
790,4822
790,4845
790,4791
791,4809
791,4797
791,4796
791,4792
791,4836
791,4817
792,4819
792,4847
792,4835
792,4808
792,4811
792,4825
793,4829
793,4804
793,4803
793,4801
793,4805
793,4844
794,4878
794,4893
794,4880
794,4860
794,4875
794,4864
795,4859
795,4888
795,4869
795,4890
795,4858
795,4855
796,4877
796,4879
796,4891
796,4862
796,4854
796,4857
797,4881
797,4889
797,4873
797,4868
797,4887
797,4867
798,4863
798,4870
798,4874
798,4884
798,4886
798,4872
799,4865
799,4882
799,4883
799,4876
799,4871
799,4866
800,4892
800,4885
800,4856
800,4853
800,4861
800,4852
801,4944
801,4968
801,4922
801,4962
801,4912
801,4951
801,4915
802,4927
802,4953
802,4933
802,4937
802,4928
802,4948
803,4896
803,4897
803,4966
803,4901
803,4908
803,4929
804,4907
804,4906
804,4952
804,4959
804,4961
804,4898
805,4964
805,4918
805,4958
805,4930
805,4911
805,4936
805,4947
806,4957
806,4946
806,4924
806,4939
806,4938
806,4949
807,4967
807,4902
807,4960
807,4950
807,4925
807,4910
808,4954
808,4899
808,4921
808,4956
808,4963
808,4895
809,4905
809,4945
809,4904
809,4914
809,4923
809,4955
810,4900
810,4931
810,4919
810,4940
810,4935
810,4917
810,4941
811,4932
811,4903
811,4934
811,4942
811,4943
811,4969
812,4913
812,4926
812,4965
812,4909
812,4920
812,4916
813,4994
813,5010
813,4975
813,4985
813,5003
814,4993
814,4979
814,4988
814,5007
814,4992
814,4974
815,5001
815,4991
815,4997
815,5004
815,5008
815,4981
816,4987
816,4983
816,5000
816,4996
816,4998
816,4972
817,4995
817,4989
817,4978
817,5009
817,4986
817,4984
818,4982
818,4977
818,4976
818,4990
818,5011
818,4980
819,4971
819,4973
819,5006
819,4999
819,5005
819,5002
820,5032
820,5024
820,5041
820,5050
820,5059
820,5026
821,5058
821,5018
821,5023
821,5063
821,5057
821,5016
822,5017
822,5022
822,5034
822,5031
822,5055
822,5056
823,5047
823,5030
823,5038
823,5020
823,5028
823,5025
824,5036
824,5037
824,5054
824,5042
824,5066
824,5019
825,5013
825,5039
825,5033
825,5045
825,5015
825,5048
826,5052
826,5061
826,5049
826,5014
826,5029
826,5027
827,5065
827,5064
827,5051
827,5043
827,5035
827,5053
828,5040
828,5062
828,5060
828,5046
828,5044
828,5021
829,5071
829,5090
829,5095
829,5106
829,5078
829,5125
830,5088
830,5111
830,5108
830,5115
830,5101
830,5099
830,5098
831,5117
831,5104
831,5072
831,5075
831,5070
831,5132
832,5085
832,5107
832,5121
832,5109
832,5092
832,5124
833,5080
833,5077
833,5069
833,5074
833,5113
833,5087
834,5102
834,5100
834,5120
834,5091
834,5130
834,5135
835,5116
835,5134
835,5118
835,5119
835,5083
835,5093
836,5123
836,5114
836,5129
836,5079
836,5110
836,5103
837,5131
837,5097
837,5089
837,5112
837,5128
837,5081
837,5076
838,5073
838,5084
838,5126
838,5068
838,5082
838,5122
839,5094
839,5127
839,5105
839,5096
839,5086
839,5133
840,5155
840,5176
840,5171
840,5201
840,5167
840,5184
841,5166
841,5183
841,5198
841,5193
841,5139
841,5173
842,5141
842,5159
842,5172
842,5162
842,5156
843,5187
843,5150
843,5170
843,5154
843,5199
844,5175
844,5181
844,5161
844,5190
844,5189
844,5200
845,5163
845,5158
845,5196
845,5192
845,5144
845,5197
846,5174
846,5182
846,5180
846,5165
846,5153
846,5194
847,5140
847,5137
847,5143
847,5142
847,5188
848,5138
848,5191
848,5160
848,5145
848,5168
848,5178
849,5195
849,5149
849,5202
849,5152
849,5203
849,5148
850,5185
850,5164
850,5177
850,5186
850,5146
850,5157
851,5179
851,5205
851,5204
851,5169
851,5151
851,5147
852,5241
852,5248
852,5230
852,5253
852,5279
852,5213
853,5242
853,5221
853,5268
853,5235
853,5212
853,5220
854,5225
854,5260
854,5264
854,5236
854,5219
854,5208
855,5272
855,5261
855,5250
855,5207
855,5211
855,5238
856,5282
856,5232
856,5217
856,5274
856,5275
856,5257
856,5276
857,5284
857,5228
857,5273
857,5239
857,5224
857,5259
858,5246
858,5283
858,5271
858,5231
858,5234
858,5247
859,5240
859,5209
859,5267
859,5233
859,5227
859,5263
860,5270
860,5265
860,5254
860,5218
860,5244
860,5222
861,5237
861,5266
861,5285
861,5256
861,5245
861,5215
862,5216
862,5243
862,5223
862,5214
862,5252
862,5249
863,5210
863,5251
863,5229
863,5262
863,5280
863,5255
864,5269
864,5277
864,5281
864,5226
864,5258
864,5278
865,5292
865,5311
865,5307
865,5294
865,5300
865,5328
866,5298
866,5318
866,5327
866,5289
866,5316
866,5324
867,5317
867,5320
867,5303
867,5297
867,5312
867,5322
868,5319
868,5299
868,5305
868,5332
868,5315
868,5335
869,5291
869,5287
869,5313
869,5304
869,5333
869,5302
870,5325
870,5321
870,5310
870,5295
870,5323
870,5296
871,5309
871,5331
871,5308
871,5290
871,5314
871,5301
872,5330
872,5306
872,5334
872,5326
872,5329
872,5288
872,5293
873,5359
873,5360
873,5339
873,5342
873,5363
873,5354
874,5364
874,5355
874,5347
874,5348
874,5361
874,5349
875,5350
875,5358
875,5362
875,5352
875,5356
875,5346
876,5338
876,5337
876,5351
876,5353
876,5366
876,5344
877,5343
877,5345
877,5340
877,5365
877,5341
877,5357
878,5427
878,5418
878,5414
878,5403
878,5426
878,5389
879,5399
879,5395
879,5392
879,5388
879,5413
879,5371
880,5429
880,5428
880,5406
880,5382
880,5420
880,5378
880,5412
881,5425
881,5385
881,5416
881,5375
881,5380
881,5398
882,5376
882,5410
882,5401
882,5421
882,5423
882,5387
883,5368
883,5377
883,5407
883,5386
883,5384
883,5409
884,5373
884,5422
884,5419
884,5381
884,5405
884,5374
885,5400
885,5391
885,5408
885,5430
885,5393
885,5411
886,5397
886,5370
886,5383
886,5369
886,5402
886,5415
886,5396
887,5417
887,5372
887,5390
887,5404
887,5424
887,5394
887,5379
888,5448
888,5449
888,5472
888,5439
888,5497
888,5440
889,5495
889,5473
889,5436
889,5476
889,5463
889,5484
890,5444
890,5469
890,5490
890,5465
890,5482
890,5457
891,5486
891,5453
891,5496
891,5447
891,5488
891,5458
892,5451
892,5492
892,5471
892,5483
892,5432
892,5487
893,5466
893,5498
893,5455
893,5456
893,5478
893,5470
893,5445
894,5459
894,5434
894,5452
894,5462
894,5491
894,5450
895,5454
895,5438
895,5485
895,5441
895,5477
895,5433
896,5480
896,5479
896,5442
896,5489
896,5460
896,5475
897,5435
897,5467
897,5464
897,5468
897,5474
897,5461
898,5437
898,5494
898,5493
898,5443
898,5446
898,5481
899,5510
899,5503
899,5526
899,5517
899,5512
899,5520
900,5531
900,5514
900,5504
900,5511
900,5530
901,5508
901,5502
901,5529
901,5519
901,5500
902,5525
902,5522
902,5507
902,5506
902,5518
902,5527
903,5509
903,5523
903,5524
903,5515
903,5501
903,5532
904,5505
904,5528
904,5516
904,5521
904,5513
905,5560
905,5587
905,5561
905,5551
905,5540
906,5556
906,5543
906,5583
906,5586
906,5558
906,5549
907,5546
907,5550
907,5552
907,5572
907,5559
908,5564
908,5582
908,5588
908,5570
908,5539
908,5534
909,5555
909,5579
909,5576
909,5566
909,5568
909,5581
910,5536
910,5537
910,5573
910,5547
910,5562
910,5541
911,5577
911,5584
911,5544
911,5567
911,5565
911,5580
912,5589
912,5554
912,5538
912,5569
912,5553
913,5542
913,5574
913,5585
913,5548
913,5535
913,5545
914,5571
914,5590
914,5563
914,5575
914,5557
914,5578
915,5629
915,5604
915,5607
915,5625
915,5616
915,5599
915,5600
916,5593
916,5601
916,5621
916,5623
916,5603
916,5622
917,5628
917,5598
917,5594
917,5610
917,5614
917,5620
918,5627
918,5615
918,5612
918,5617
918,5597
918,5626
919,5613
919,5611
919,5605
919,5596
919,5609
919,5606
920,5592
920,5595
920,5618
920,5619
920,5602
920,5608
920,5624
921,5649
921,5648
921,5642
921,5644
921,5672
921,5647
921,5652
922,5656
922,5664
922,5665
922,5646
922,5671
922,5651
923,5655
923,5637
923,5634
923,5631
923,5666
923,5639
924,5657
924,5654
924,5673
924,5633
924,5670
924,5667
925,5653
925,5669
925,5640
925,5643
925,5632
925,5645
926,5650
926,5674
926,5662
926,5659
926,5668
926,5658
927,5635
927,5663
927,5660
927,5661
927,5641
927,5636
927,5638
928,5680
928,5711
928,5693
928,5717
928,5684
928,5696
929,5715
929,5707
929,5676
929,5702
929,5686
929,5705
929,5703
930,5698
930,5714
930,5677
930,5699
930,5710
930,5708
931,5688
931,5713
931,5695
931,5681
931,5685
931,5692
932,5679
932,5709
932,5678
932,5687
932,5700
932,5701
933,5706
933,5691
933,5683
933,5690
933,5716
933,5718
934,5712
934,5694
934,5689
934,5697
934,5682
934,5704
935,5764
935,5769
935,5745
935,5779
935,5740
935,5773
936,5725
936,5720
936,5726
936,5757
936,5761
936,5776
937,5782
937,5728
937,5766
937,5733
937,5778
937,5735
938,5724
938,5783
938,5767
938,5723
938,5746
938,5722
939,5749
939,5742
939,5768
939,5765
939,5731
939,5785
940,5744
940,5727
940,5737
940,5756
940,5771
940,5732
940,5750
941,5729
941,5772
941,5758
941,5777
941,5739
941,5755
942,5774
942,5753
942,5784
942,5730
942,5738
942,5775
943,5759
943,5786
943,5763
943,5741
943,5743
943,5760
944,5734
944,5781
944,5754
944,5770
944,5748
944,5721
945,5736
945,5747
945,5752
945,5751
945,5762
945,5780
946,5817
946,5812
946,5813
946,5793
946,5798
946,5814
947,5804
947,5807
947,5819
947,5794
947,5801
947,5802
948,5809
948,5820
948,5822
948,5823
948,5816
948,5815
949,5800
949,5803
949,5795
949,5797
949,5791
949,5808
950,5796
950,5792
950,5810
950,5818
950,5806
950,5788
951,5799
951,5790
951,5811
951,5789
951,5821
951,5805
952,5864
952,5872
952,5865
952,5826
952,5881
953,5832
953,5844
953,5886
953,5875
953,5883
953,5877
954,5856
954,5869
954,5836
954,5861
954,5891
954,5857
955,5831
955,5860
955,5892
955,5851
955,5845
955,5882
956,5833
956,5867
956,5837
956,5827
956,5870
956,5841
957,5848
957,5849
957,5842
957,5876
957,5873
957,5858
958,5885
958,5863
958,5834
958,5830
958,5825
958,5853
959,5871
959,5862
959,5838
959,5846
959,5884
960,5843
960,5874
960,5880
960,5878
960,5889
961,5879
961,5852
961,5887
961,5888
961,5835
961,5840
962,5866
962,5828
962,5847
962,5854
962,5850
962,5868
963,5893
963,5839
963,5859
963,5855
963,5829
963,5890
964,5924
964,5930
964,5923
